plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
HEW22,57332160,2009-01-01T00:00,NA,NA,NA,86.58,7.66,29.55,-18.69
HEW22,57857760,2010-01-01T00:00,NA,NA,NA,89.81,6.22,30.17,-15.20
HEW22,58383360,2011-01-01T00:00,NA,NA,NA,88.75,8.33,29.27,-13.23
HEW22,58908960,2012-01-01T00:00,NA,NA,NA,89.94,7.66,30.92,-20.40
HEW22,59436000,2013-01-01T00:00,NA,NA,NA,89.46,7.11,30.28,-11.95
HEW22,59961600,2014-01-01T00:00,NA,NA,NA,91.16,8.88,29.59,-10.25
HEW22,60487200,2015-01-01T00:00,NA,NA,NA,88.45,8.45,33.72,-10.36
HEW23,57332160,2009-01-01T00:00,NA,NA,NA,89.60,7.22,26.87,-19.19
HEW23,57857760,2010-01-01T00:00,NA,NA,NA,88.10,5.90,29.59,-14.48
HEW23,58383360,2011-01-01T00:00,NA,NA,NA,83.89,7.93,27.57,-13.07
HEW23,58908960,2012-01-01T00:00,NA,NA,NA,88.08,7.26,28.08,-19.86
HEW23,59436000,2013-01-01T00:00,NA,NA,NA,91.15,6.85,30.09,-12.54
HEW23,59961600,2014-01-01T00:00,NA,NA,NA,98.23,8.54,28.16,-10.98
HEW23,60487200,2015-01-01T00:00,NA,NA,NA,89.59,8.07,31.36,-10.57
HEW24,57332160,2009-01-01T00:00,NA,NA,NA,91.08,7.44,26.20,-16.86
HEW24,57857760,2010-01-01T00:00,NA,NA,NA,93.71,6.15,30.41,-17.42
HEW24,58383360,2011-01-01T00:00,NA,NA,NA,95.46,7.99,25.73,-15.02
HEW24,58908960,2012-01-01T00:00,NA,NA,NA,97.61,7.50,27.11,-20.72
HEW24,59436000,2013-01-01T00:00,NA,NA,NA,90.86,7.16,27.28,-12.69
HEW24,59961600,2014-01-01T00:00,NA,NA,NA,92.72,8.86,26.73,-9.51
HEW24,60487200,2015-01-01T00:00,NA,NA,NA,88.12,8.67,31.39,-9.25
HEW25,57332160,2009-01-01T00:00,NA,NA,NA,85.60,7.29,29.77,-18.79
HEW25,57857760,2010-01-01T00:00,NA,NA,NA,86.62,6.02,32.39,-13.94
HEW25,58383360,2011-01-01T00:00,NA,NA,NA,87.05,8.11,28.33,-13.45
HEW25,58908960,2012-01-01T00:00,NA,NA,NA,87.87,7.28,29.54,-19.41
HEW25,59436000,2013-01-01T00:00,NA,NA,NA,87.59,6.76,31.31,-12.17
HEW25,59961600,2014-01-01T00:00,NA,NA,NA,85.87,8.67,29.17,-10.86
HEW25,60487200,2015-01-01T00:00,NA,NA,NA,84.44,8.12,32.00,-9.90
HEW26,57332160,2009-01-01T00:00,NA,NA,NA,86.60,7.54,29.65,-18.16
HEW26,57857760,2010-01-01T00:00,NA,NA,NA,91.28,6.07,30.03,-14.59
HEW26,58383360,2011-01-01T00:00,NA,NA,NA,93.40,8.15,27.50,-13.13
HEW26,58908960,2012-01-01T00:00,NA,NA,NA,97.85,7.31,26.61,-19.56
HEW26,59436000,2013-01-01T00:00,NA,NA,NA,97.65,6.74,27.16,-12.67
HEW26,59961600,2014-01-01T00:00,NA,NA,NA,98.06,8.56,26.06,-10.93
HEW26,60487200,2015-01-01T00:00,NA,NA,NA,86.22,8.15,30.27,-10.25
HEW27,57332160,2009-01-01T00:00,NA,NA,NA,90.45,7.30,28.21,-18.13
HEW27,57857760,2010-01-01T00:00,NA,NA,NA,86.24,5.82,29.32,-13.79
HEW27,58383360,2011-01-01T00:00,NA,NA,NA,87.18,7.98,26.93,-13.42
HEW27,58908960,2012-01-01T00:00,NA,NA,NA,93.96,7.31,29.10,-19.74
HEW27,59436000,2013-01-01T00:00,NA,NA,NA,88.15,6.75,28.99,-12.85
HEW27,59961600,2014-01-01T00:00,NA,NA,NA,90.05,8.56,27.54,-11.07
HEW27,60487200,2015-01-01T00:00,NA,NA,NA,86.65,8.22,31.85,-9.62
HEW28,57332160,2009-01-01T00:00,NA,NA,NA,83.65,7.15,27.95,-18.26
HEW28,57857760,2010-01-01T00:00,NA,NA,NA,NA,5.81,29.22,-15.38
HEW28,58383360,2011-01-01T00:00,NA,NA,NA,NA,7.83,26.73,-13.17
HEW28,58908960,2012-01-01T00:00,NA,NA,NA,NA,7.02,27.60,-19.55
HEW28,59436000,2013-01-01T00:00,NA,NA,NA,NA,6.44,27.36,-13.18
HEW28,59961600,2014-01-01T00:00,NA,NA,NA,NA,8.23,25.87,-11.14
HEW28,60487200,2015-01-01T00:00,NA,NA,NA,NA,8.12,30.49,-10.00
HEW29,57332160,2009-01-01T00:00,NA,NA,NA,86.69,7.59,28.66,-16.87
HEW29,57857760,2010-01-01T00:00,NA,NA,NA,88.33,6.27,31.25,-14.32
HEW29,58383360,2011-01-01T00:00,NA,NA,NA,88.89,8.29,28.23,-13.19
HEW29,58908960,2012-01-01T00:00,NA,NA,NA,92.70,7.52,27.99,-19.35
HEW29,59436000,2013-01-01T00:00,NA,NA,NA,92.41,7.06,30.38,-12.60
HEW29,59961600,2014-01-01T00:00,NA,NA,NA,94.37,8.86,29.38,-10.70
HEW29,60487200,2015-01-01T00:00,NA,NA,NA,83.91,8.84,33.71,-8.89
HEW30,57332160,2009-01-01T00:00,NA,NA,NA,87.97,7.65,27.86,-17.06
HEW30,57857760,2010-01-01T00:00,NA,NA,NA,88.70,6.36,30.92,-14.52
HEW30,58383360,2011-01-01T00:00,NA,NA,NA,86.28,8.36,27.76,-13.05
HEW30,58908960,2012-01-01T00:00,NA,NA,NA,90.30,7.61,27.81,-19.08
HEW30,59436000,2013-01-01T00:00,NA,NA,NA,90.90,7.07,28.47,-12.32
HEW30,59961600,2014-01-01T00:00,NA,NA,NA,91.86,8.94,28.56,-10.51
HEW30,60487200,2015-01-01T00:00,NA,NA,NA,90.41,8.66,33.18,-8.61
HEW31,57332160,2009-01-01T00:00,NA,NA,NA,89.87,7.74,28.20,-17.05
HEW31,57857760,2010-01-01T00:00,NA,NA,NA,90.61,6.43,31.54,-14.07
HEW31,58383360,2011-01-01T00:00,NA,NA,NA,93.17,8.49,28.09,-12.89
HEW31,58908960,2012-01-01T00:00,NA,NA,NA,95.89,7.69,27.91,-19.02
HEW31,59436000,2013-01-01T00:00,NA,NA,NA,90.13,7.24,28.55,-12.14
HEW31,59961600,2014-01-01T00:00,NA,NA,NA,90.01,9.10,27.81,-10.44
HEW31,60487200,2015-01-01T00:00,NA,NA,NA,85.22,8.89,34.50,-8.26
HEW32,57332160,2009-01-01T00:00,NA,NA,NA,88.48,7.12,27.60,-17.06
HEW32,57857760,2010-01-01T00:00,NA,NA,NA,87.59,6.21,31.78,-14.95
HEW32,58383360,2011-01-01T00:00,NA,NA,NA,87.25,8.15,28.16,-13.32
HEW32,58908960,2012-01-01T00:00,NA,NA,NA,88.23,7.38,27.98,-20.22
HEW32,59436000,2013-01-01T00:00,NA,NA,NA,88.75,6.86,28.77,-12.50
HEW32,59961600,2014-01-01T00:00,NA,NA,NA,88.64,8.77,31.50,-10.74
HEW32,60487200,2015-01-01T00:00,NA,NA,NA,84.59,8.42,35.67,-8.73
HEW33,57332160,2009-01-01T00:00,NA,NA,NA,87.88,7.29,28.53,-17.98
HEW33,57857760,2010-01-01T00:00,NA,NA,NA,88.81,6.12,29.94,-14.80
HEW33,58383360,2011-01-01T00:00,NA,NA,NA,91.92,8.22,28.52,-12.78
HEW33,58908960,2012-01-01T00:00,NA,NA,NA,93.40,7.54,30.02,-20.00
HEW33,59436000,2013-01-01T00:00,NA,NA,NA,91.97,6.93,29.10,-12.88
HEW33,59961600,2014-01-01T00:00,NA,NA,NA,96.78,8.69,28.41,-11.29
HEW33,60487200,2015-01-01T00:00,NA,NA,NA,86.10,8.29,32.54,-10.21
HEW34,57332160,2009-01-01T00:00,NA,NA,NA,87.24,7.56,26.72,-16.53
HEW34,57857760,2010-01-01T00:00,NA,NA,NA,89.83,6.31,29.83,-14.81
HEW34,58383360,2011-01-01T00:00,NA,NA,NA,91.07,8.32,26.86,-13.47
HEW34,58908960,2012-01-01T00:00,NA,NA,NA,93.65,7.63,27.04,-19.60
HEW34,59436000,2013-01-01T00:00,NA,NA,NA,95.08,7.00,27.05,-12.22
HEW34,59961600,2014-01-01T00:00,NA,NA,NA,95.98,8.84,27.38,-9.99
HEW34,60487200,2015-01-01T00:00,NA,NA,NA,92.51,8.57,31.63,-8.71
HEW35,57332160,2009-01-01T00:00,NA,NA,NA,91.24,7.46,26.62,-16.88
HEW35,57857760,2010-01-01T00:00,NA,NA,NA,92.77,6.17,30.61,-15.03
HEW35,58383360,2011-01-01T00:00,NA,NA,NA,91.96,8.12,26.65,-13.43
HEW35,58908960,2012-01-01T00:00,NA,NA,NA,94.14,7.40,27.16,-19.69
HEW35,59436000,2013-01-01T00:00,NA,NA,NA,93.78,6.82,28.23,-12.46
HEW35,59961600,2014-01-01T00:00,NA,NA,NA,94.01,8.71,27.31,-10.51
HEW35,60487200,2015-01-01T00:00,NA,NA,NA,90.81,8.41,31.72,-8.86
HEW36,57332160,2009-01-01T00:00,NA,NA,NA,88.80,7.65,27.37,-16.89
HEW36,57857760,2010-01-01T00:00,NA,NA,NA,89.62,6.38,30.98,-15.46
HEW36,58383360,2011-01-01T00:00,NA,NA,NA,89.50,8.40,27.25,-13.47
HEW36,58908960,2012-01-01T00:00,NA,NA,NA,91.44,7.73,27.91,-19.74
HEW36,59436000,2013-01-01T00:00,NA,NA,NA,90.19,7.17,29.57,-12.13
HEW36,59961600,2014-01-01T00:00,NA,NA,NA,91.81,8.98,28.34,-10.24
HEW36,60487200,2015-01-01T00:00,NA,NA,NA,88.73,8.72,32.86,-8.70
HEW37,57332160,2009-01-01T00:00,NA,NA,NA,92.14,7.34,26.26,-17.06
HEW37,57857760,2010-01-01T00:00,NA,NA,NA,87.92,6.06,29.48,-15.18
HEW37,58383360,2011-01-01T00:00,NA,NA,NA,91.44,8.11,27.44,-13.52
HEW37,58908960,2012-01-01T00:00,NA,NA,NA,92.60,7.46,27.26,-19.88
HEW37,59436000,2013-01-01T00:00,NA,NA,NA,93.60,5.38,26.36,-12.71
HEW37,59961600,2014-01-01T00:00,NA,NA,NA,93.71,8.63,28.04,-10.40
HEW37,60487200,2015-01-01T00:00,NA,NA,NA,90.20,8.36,29.61,-8.94
HEW38,57332160,2009-01-01T00:00,NA,NA,NA,87.59,6.88,26.43,-16.97
HEW38,57857760,2010-01-01T00:00,NA,NA,NA,87.86,6.21,28.99,-14.66
HEW38,58383360,2011-01-01T00:00,NA,NA,NA,88.55,8.27,26.72,-13.25
HEW38,58908960,2012-01-01T00:00,NA,NA,NA,92.05,7.57,28.05,-19.60
HEW38,59436000,2013-01-01T00:00,NA,NA,NA,95.98,6.98,27.72,-12.63
HEW38,59961600,2014-01-01T00:00,NA,NA,NA,97.38,8.87,27.12,-9.93
HEW38,60487200,2015-01-01T00:00,NA,NA,NA,93.51,8.55,31.90,-8.90
HEW39,57332160,2009-01-01T00:00,NA,NA,NA,84.75,8.06,27.63,-20.91
HEW39,57857760,2010-01-01T00:00,NA,NA,NA,87.44,6.48,30.00,-15.39
HEW39,58383360,2011-01-01T00:00,NA,NA,NA,88.50,8.44,27.73,-13.67
HEW39,58908960,2012-01-01T00:00,NA,NA,NA,90.79,7.81,27.23,-19.88
HEW39,59436000,2013-01-01T00:00,NA,NA,NA,94.95,7.14,27.20,-11.88
HEW39,59961600,2014-01-01T00:00,NA,NA,NA,99.24,8.82,27.03,-10.30
HEW39,60487200,2015-01-01T00:00,NA,NA,NA,93.85,8.83,32.17,-8.80
HEW40,57332160,2009-01-01T00:00,NA,NA,NA,87.68,7.89,26.82,-16.49
HEW40,57857760,2010-01-01T00:00,NA,NA,NA,89.45,6.55,30.12,-15.04
HEW40,58383360,2011-01-01T00:00,NA,NA,NA,87.87,8.62,27.15,-12.93
HEW40,58908960,2012-01-01T00:00,NA,NA,NA,89.56,7.94,28.03,-19.49
HEW40,59436000,2013-01-01T00:00,NA,NA,NA,90.88,7.28,27.60,-12.01
HEW40,59961600,2014-01-01T00:00,NA,NA,NA,91.50,9.07,26.48,-10.09
HEW40,60487200,2015-01-01T00:00,NA,NA,NA,85.26,8.86,31.97,-8.69
HEW41,57332160,2009-01-01T00:00,NA,NA,NA,86.43,8.11,26.00,-16.65
HEW41,57857760,2010-01-01T00:00,NA,NA,NA,86.40,6.82,30.09,-16.33
HEW41,58383360,2011-01-01T00:00,NA,NA,NA,85.88,8.77,26.45,-13.31
HEW41,58908960,2012-01-01T00:00,NA,NA,NA,88.83,8.22,27.59,-19.70
HEW41,59436000,2013-01-01T00:00,NA,NA,NA,92.68,7.64,26.82,-13.69
HEW41,59961600,2014-01-01T00:00,NA,NA,NA,95.11,9.34,27.18,-9.58
HEW41,60487200,2015-01-01T00:00,NA,NA,NA,92.79,9.17,31.85,-8.07
HEW42,57332160,2009-01-01T00:00,NA,NA,NA,89.09,7.84,26.72,-16.62
HEW42,57857760,2010-01-01T00:00,NA,NA,NA,NA,6.55,29.85,-15.59
HEW42,58383360,2011-01-01T00:00,NA,NA,NA,NA,8.47,26.98,-13.86
HEW42,58908960,2012-01-01T00:00,NA,NA,NA,NA,8.01,27.31,-18.97
HEW42,59436000,2013-01-01T00:00,NA,NA,NA,NA,7.56,27.37,-13.06
HEW42,59961600,2014-01-01T00:00,NA,NA,NA,91.15,9.26,27.45,-9.59
HEW42,60487200,2015-01-01T00:00,NA,NA,NA,NA,9.09,32.53,-7.98
HEW43,57332160,2009-01-01T00:00,NA,NA,NA,88.24,7.46,28.51,-20.03
HEW43,57857760,2010-01-01T00:00,NA,NA,NA,88.72,6.06,29.66,-17.51
HEW43,58383360,2011-01-01T00:00,NA,NA,NA,88.73,8.01,28.22,-14.43
HEW43,58908960,2012-01-01T00:00,NA,NA,NA,91.74,7.37,28.59,-21.78
HEW43,59436000,2013-01-01T00:00,NA,NA,NA,92.13,6.93,29.95,-13.60
HEW43,59961600,2014-01-01T00:00,NA,NA,NA,92.97,8.63,27.69,-11.15
HEW43,60487200,2015-01-01T00:00,NA,NA,NA,90.22,8.20,31.72,-11.59
HEW44,57332160,2009-01-01T00:00,NA,NA,NA,91.42,6.86,32.56,-21.34
HEW44,57857760,2010-01-01T00:00,NA,NA,NA,90.86,6.05,33.30,-18.53
HEW44,58383360,2011-01-01T00:00,NA,NA,NA,89.75,7.98,30.03,-14.34
HEW44,58908960,2012-01-01T00:00,NA,NA,NA,91.36,7.21,29.79,-22.96
HEW44,59436000,2013-01-01T00:00,NA,NA,NA,91.07,6.75,29.39,-14.61
HEW44,59961600,2014-01-01T00:00,NA,NA,NA,92.57,8.50,26.82,-10.77
HEW44,60487200,2015-01-01T00:00,NA,NA,NA,89.44,8.11,31.02,-12.04
HEW45,57332160,2009-01-01T00:00,NA,NA,NA,87.76,7.37,29.93,-18.73
HEW45,57857760,2010-01-01T00:00,NA,NA,NA,88.69,5.90,30.22,-14.00
HEW45,58383360,2011-01-01T00:00,NA,NA,NA,82.40,8.15,28.43,-13.51
HEW45,58908960,2012-01-01T00:00,NA,NA,NA,84.79,7.27,29.32,-19.93
HEW45,59436000,2013-01-01T00:00,NA,NA,NA,86.66,6.70,30.02,-13.44
HEW45,59961600,2014-01-01T00:00,NA,NA,NA,88.49,8.48,28.27,-11.79
HEW45,60487200,2015-01-01T00:00,NA,NA,NA,85.05,8.05,31.52,-9.26
HEW46,57332160,2009-01-01T00:00,NA,NA,NA,86.68,7.80,29.30,-17.26
HEW46,57857760,2010-01-01T00:00,NA,NA,NA,89.75,6.50,31.29,-13.90
HEW46,58383360,2011-01-01T00:00,NA,NA,NA,84.71,8.60,29.68,-11.97
HEW46,58908960,2012-01-01T00:00,NA,NA,NA,85.41,7.83,30.71,-19.70
HEW46,59436000,2013-01-01T00:00,NA,NA,NA,88.32,7.13,29.29,-12.95
HEW46,59961600,2014-01-01T00:00,NA,NA,NA,89.59,9.05,28.38,-10.31
HEW46,60487200,2015-01-01T00:00,NA,NA,NA,84.96,8.66,32.77,-8.34
HEW47,57332160,2009-01-01T00:00,NA,NA,NA,88.18,7.79,26.81,-17.55
HEW47,57857760,2010-01-01T00:00,NA,NA,NA,87.43,6.57,30.54,-16.31
HEW47,58383360,2011-01-01T00:00,NA,NA,NA,87.82,8.52,27.04,-12.50
HEW47,58908960,2012-01-01T00:00,NA,NA,NA,87.03,7.87,28.02,-19.96
HEW47,59436000,2013-01-01T00:00,NA,NA,NA,91.90,7.36,27.85,-12.62
HEW47,59961600,2014-01-01T00:00,NA,NA,NA,92.51,9.08,28.40,-9.74
HEW47,60487200,2015-01-01T00:00,NA,NA,NA,90.92,8.82,32.14,-8.88
HEW48,57332160,2009-01-01T00:00,NA,NA,NA,89.76,7.92,27.26,-16.34
HEW48,57857760,2010-01-01T00:00,NA,NA,NA,91.33,6.70,31.66,-15.13
HEW48,58383360,2011-01-01T00:00,NA,NA,NA,91.94,8.62,27.71,-13.21
HEW48,58908960,2012-01-01T00:00,NA,NA,NA,96.51,8.02,27.08,-19.47
HEW48,59436000,2013-01-01T00:00,NA,NA,NA,97.46,7.49,28.34,-12.91
HEW48,59961600,2014-01-01T00:00,NA,NA,NA,97.31,9.27,28.33,-10.01
HEW48,60487200,2015-01-01T00:00,NA,NA,NA,85.47,9.11,33.56,-8.30
HEW49,57332160,2009-01-01T00:00,NA,NA,NA,87.78,7.20,29.00,-16.86
HEW49,57857760,2010-01-01T00:00,NA,NA,NA,87.13,6.62,31.63,-15.15
HEW49,58383360,2011-01-01T00:00,NA,NA,NA,85.37,8.65,28.27,-13.40
HEW49,58908960,2012-01-01T00:00,NA,NA,NA,87.80,8.02,29.53,-19.38
HEW49,59436000,2013-01-01T00:00,NA,NA,NA,90.09,7.44,29.60,-11.80
HEW49,59961600,2014-01-01T00:00,NA,NA,NA,91.15,9.17,28.95,-10.26
HEW49,60487200,2015-01-01T00:00,NA,NA,NA,86.06,8.94,33.79,-8.71
HEW50,57332160,2009-01-01T00:00,NA,NA,NA,88.63,7.72,26.90,-16.62
HEW50,57857760,2010-01-01T00:00,NA,NA,NA,88.39,6.42,30.70,-16.16
HEW50,58383360,2011-01-01T00:00,NA,NA,NA,86.79,8.34,27.31,-14.38
HEW50,58908960,2012-01-01T00:00,NA,NA,NA,89.26,7.69,28.20,-20.58
HEW50,59436000,2013-01-01T00:00,NA,NA,NA,91.23,7.09,27.17,-12.26
HEW50,59961600,2014-01-01T00:00,NA,NA,NA,92.38,8.83,27.22,-10.07
HEW50,60487200,2015-01-01T00:00,NA,NA,NA,88.35,8.55,32.21,-8.89
SEG01,57332160,2009-01-01T00:00,NA,NA,NA,82.64,8.60,30.28,-19.91
SEG01,57857760,2010-01-01T00:00,NA,NA,NA,85.29,7.43,35.05,-22.95
SEG01,58383360,2011-01-01T00:00,NA,NA,NA,90.69,9.07,31.02,-16.04
SEG01,58908960,2012-01-01T00:00,NA,NA,NA,95.56,8.56,33.05,-22.60
SEG01,59436000,2013-01-01T00:00,NA,NA,NA,93.26,8.51,33.49,-17.56
SEG01,59961600,2014-01-01T00:00,NA,NA,NA,92.52,9.74,32.87,-17.10
SEG01,60487200,2015-01-01T00:00,NA,NA,NA,87.94,9.47,35.85,-9.93
SEG02,57332160,2009-01-01T00:00,NA,NA,NA,83.64,6.89,28.27,-23.44
SEG02,57857760,2010-01-01T00:00,NA,NA,NA,85.87,5.71,32.57,-25.69
SEG02,58383360,2011-01-01T00:00,NA,NA,NA,86.12,7.38,29.42,-17.64
SEG02,58908960,2012-01-01T00:00,NA,NA,NA,84.98,6.92,32.01,-24.75
SEG02,59436000,2013-01-01T00:00,NA,NA,NA,86.49,6.85,31.72,-20.30
SEG02,59961600,2014-01-01T00:00,NA,NA,NA,87.89,8.09,31.52,-18.92
SEG02,60487200,2015-01-01T00:00,NA,NA,NA,85.28,7.85,34.66,-11.90
SEG03,57332160,2009-01-01T00:00,NA,NA,NA,83.78,8.40,30.28,-24.90
SEG03,57857760,2010-01-01T00:00,NA,NA,NA,88.06,7.14,34.75,-25.51
SEG03,58383360,2011-01-01T00:00,NA,NA,NA,88.15,8.97,30.87,-15.79
SEG03,58908960,2012-01-01T00:00,NA,NA,NA,91.22,8.57,32.66,-22.90
SEG03,59436000,2013-01-01T00:00,NA,NA,NA,94.53,8.61,33.14,-17.63
SEG03,59961600,2014-01-01T00:00,NA,NA,NA,85.59,9.93,32.45,-17.20
SEG03,60487200,2015-01-01T00:00,NA,NA,NA,82.65,9.64,35.74,-10.63
SEG04,57332160,2009-01-01T00:00,NA,NA,NA,83.64,8.54,30.28,-22.22
SEG04,57857760,2010-01-01T00:00,NA,NA,NA,86.68,7.43,35.76,-25.30
SEG04,58383360,2011-01-01T00:00,NA,NA,NA,82.59,9.07,32.23,-15.98
SEG04,58908960,2012-01-01T00:00,NA,NA,NA,NA,8.54,32.89,-22.95
SEG04,59436000,2013-01-01T00:00,NA,NA,NA,89.60,8.45,33.49,-18.21
SEG04,59961600,2014-01-01T00:00,NA,NA,NA,87.00,9.65,32.76,-16.24
SEG04,60487200,2015-01-01T00:00,NA,NA,NA,84.53,9.30,36.87,-11.00
SEG05,57332160,2009-01-01T00:00,NA,NA,NA,84.18,8.33,30.29,-24.00
SEG05,57857760,2010-01-01T00:00,NA,NA,NA,86.01,7.21,35.36,-25.93
SEG05,58383360,2011-01-01T00:00,NA,NA,NA,85.48,8.96,31.51,-16.41
SEG05,58908960,2012-01-01T00:00,NA,NA,NA,84.99,8.49,33.38,-23.80
SEG05,59436000,2013-01-01T00:00,NA,NA,NA,86.21,8.39,33.50,-19.54
SEG05,59961600,2014-01-01T00:00,NA,NA,NA,87.38,9.63,33.44,-17.96
SEG05,60487200,2015-01-01T00:00,NA,NA,NA,82.98,9.30,36.50,-10.78
SEG06,57332160,2009-01-01T00:00,NA,NA,NA,82.19,8.55,30.43,-20.98
SEG06,57857760,2010-01-01T00:00,NA,NA,NA,82.15,7.24,35.07,-25.39
SEG06,58383360,2011-01-01T00:00,NA,NA,NA,82.90,9.04,30.20,-16.87
SEG06,58908960,2012-01-01T00:00,NA,NA,NA,85.64,8.42,32.55,-22.63
SEG06,59436000,2013-01-01T00:00,NA,NA,NA,92.27,8.45,32.66,-19.84
SEG06,59961600,2014-01-01T00:00,NA,NA,NA,95.54,9.74,32.77,-15.88
SEG06,60487200,2015-01-01T00:00,NA,NA,NA,90.88,9.36,36.11,-10.58
SEG07,57332160,2009-01-01T00:00,NA,NA,NA,85.22,8.72,30.32,-21.19
SEG07,57857760,2010-01-01T00:00,NA,NA,NA,88.78,7.55,35.46,-23.18
SEG07,58383360,2011-01-01T00:00,NA,NA,NA,91.17,9.24,31.15,-15.71
SEG07,58908960,2012-01-01T00:00,NA,NA,NA,89.31,8.73,33.54,-22.84
SEG07,59436000,2013-01-01T00:00,NA,NA,NA,88.67,8.68,33.73,-17.86
SEG07,59961600,2014-01-01T00:00,NA,NA,NA,89.11,9.77,33.43,-17.56
SEG07,60487200,2015-01-01T00:00,NA,NA,NA,79.12,9.45,35.93,-10.31
SEG08,57332160,2009-01-01T00:00,NA,NA,NA,83.69,8.53,30.04,-22.07
SEG08,57857760,2010-01-01T00:00,NA,NA,NA,92.12,7.37,36.08,-24.00
SEG08,58383360,2011-01-01T00:00,NA,NA,NA,90.55,9.07,32.12,-15.96
SEG08,58908960,2012-01-01T00:00,NA,NA,NA,88.46,8.56,33.16,-23.16
SEG08,59436000,2013-01-01T00:00,NA,NA,NA,89.03,8.51,33.51,-18.63
SEG08,59961600,2014-01-01T00:00,NA,NA,NA,90.20,9.81,33.13,-18.09
SEG08,60487200,2015-01-01T00:00,NA,NA,NA,84.41,9.47,36.37,-11.13
SEG09,57332160,2009-01-01T00:00,NA,NA,NA,82.86,8.59,30.22,-21.44
SEG09,57857760,2010-01-01T00:00,NA,NA,NA,83.78,7.33,35.64,-24.74
SEG09,58383360,2011-01-01T00:00,NA,NA,NA,83.73,9.19,30.31,-15.76
SEG09,58908960,2012-01-01T00:00,583.18,NA,NA,83.73,8.68,32.92,-21.48
SEG09,59436000,2013-01-01T00:00,558.40,NA,NA,84.39,8.77,32.43,-18.38
SEG09,59961600,2014-01-01T00:00,506.95,NA,NA,85.81,10.05,32.41,-15.54
SEG09,60487200,2015-01-01T00:00,525.45,NA,NA,83.28,9.62,35.20,-9.06
SEG10,57332160,2009-01-01T00:00,NA,NA,NA,82.50,6.23,28.08,-26.42
SEG10,57857760,2010-01-01T00:00,NA,NA,NA,84.44,5.09,33.01,-27.45
SEG10,58383360,2011-01-01T00:00,NA,NA,NA,83.03,6.77,28.41,-18.49
SEG10,58908960,2012-01-01T00:00,NA,NA,NA,82.65,6.29,30.37,-25.97
SEG10,59436000,2013-01-01T00:00,NA,NA,NA,83.93,6.28,30.99,-21.87
SEG10,59961600,2014-01-01T00:00,NA,NA,NA,85.34,7.51,31.41,-20.07
SEG10,60487200,2015-01-01T00:00,NA,NA,NA,81.63,7.14,34.37,-13.32
SEG11,57332160,2009-01-01T00:00,NA,NA,NA,84.79,8.23,30.04,-24.97
SEG11,57857760,2010-01-01T00:00,NA,NA,NA,86.85,7.08,34.52,-25.87
SEG11,58383360,2011-01-01T00:00,NA,NA,NA,89.17,8.76,30.35,-16.66
SEG11,58908960,2012-01-01T00:00,NA,NA,NA,86.68,8.31,32.20,-23.88
SEG11,59436000,2013-01-01T00:00,NA,NA,NA,86.61,8.28,33.07,-20.10
SEG11,59961600,2014-01-01T00:00,NA,NA,NA,87.52,9.50,33.35,-17.35
SEG11,60487200,2015-01-01T00:00,NA,NA,NA,83.59,9.15,36.26,-11.54
SEG12,57332160,2009-01-01T00:00,NA,NA,NA,83.19,8.54,30.15,-19.19
SEG12,57857760,2010-01-01T00:00,NA,NA,NA,82.57,7.33,34.78,-22.85
SEG12,58383360,2011-01-01T00:00,NA,NA,NA,82.60,8.98,31.00,-16.02
SEG12,58908960,2012-01-01T00:00,NA,NA,NA,82.02,8.52,32.80,-22.34
SEG12,59436000,2013-01-01T00:00,NA,NA,NA,76.20,8.49,33.41,-17.13
SEG12,59961600,2014-01-01T00:00,NA,NA,NA,78.25,9.70,32.63,-17.41
SEG12,60487200,2015-01-01T00:00,NA,NA,NA,76.68,9.42,35.70,-9.84
SEG13,57332160,2009-01-01T00:00,NA,NA,NA,81.01,8.83,30.37,-19.00
SEG13,57857760,2010-01-01T00:00,NA,NA,NA,83.45,7.53,35.78,-23.28
SEG13,58383360,2011-01-01T00:00,NA,NA,NA,83.67,9.37,31.21,-15.11
SEG13,58908960,2012-01-01T00:00,NA,NA,NA,84.53,8.78,34.08,-21.99
SEG13,59436000,2013-01-01T00:00,NA,NA,NA,85.63,8.72,33.87,-16.17
SEG13,59961600,2014-01-01T00:00,NA,NA,NA,86.57,10.14,33.97,-15.38
SEG13,60487200,2015-01-01T00:00,NA,NA,NA,84.40,9.83,35.90,-7.56
SEG14,57332160,2009-01-01T00:00,NA,NA,NA,83.56,8.47,29.91,-20.75
SEG14,57857760,2010-01-01T00:00,NA,NA,NA,85.19,7.26,34.70,-23.03
SEG14,58383360,2011-01-01T00:00,NA,NA,NA,84.89,9.00,30.59,-16.84
SEG14,58908960,2012-01-01T00:00,NA,NA,NA,84.60,8.50,33.63,-23.15
SEG14,59436000,2013-01-01T00:00,NA,NA,NA,85.64,8.46,33.67,-18.52
SEG14,59961600,2014-01-01T00:00,NA,NA,NA,88.19,9.67,32.79,-17.51
SEG14,60487200,2015-01-01T00:00,NA,NA,NA,84.81,9.38,35.89,-10.43
SEG15,57332160,2009-01-01T00:00,NA,NA,NA,83.01,8.61,30.36,-21.61
