plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
AEG44,59303520,2012-10-01T00:00,NA,NA,NA,94.01,7.21,24.90,-5.73
AEG44,59348160,2012-11-01T00:00,NA,NA,NA,97.90,3.83,14.97,-8.65
AEG44,59391360,2012-12-01T00:00,NA,NA,NA,96.19,-0.69,13.95,-19.85
AEG44,59436000,2013-01-01T00:00,NA,NA,NA,97.17,-0.91,11.43,-9.86
AEG44,59480640,2013-02-01T00:00,NA,NA,NA,94.83,-3.08,6.56,-14.93
AEG44,59520960,2013-03-01T00:00,NA,NA,NA,89.40,-0.02,16.58,-13.14
AEG44,59565600,2013-04-01T00:00,NA,NA,NA,88.23,6.82,23.04,-5.29
AEG44,59608800,2013-05-01T00:00,NA,NA,NA,90.89,9.25,21.22,-1.08
AEG44,59653440,2013-06-01T00:00,NA,NA,NA,86.50,14.03,32.31,2.90
AEG44,59696640,2013-07-01T00:00,NA,NA,NA,79.94,17.92,33.65,4.87
AEG44,59741280,2013-08-01T00:00,NA,NA,NA,86.91,15.61,32.33,4.19
AEG44,59785920,2013-09-01T00:00,NA,NA,NA,92.54,11.97,28.01,1.93
AEG44,59829120,2013-10-01T00:00,NA,NA,NA,94.53,8.91,21.62,-3.50
AEG44,59873760,2013-11-01T00:00,NA,NA,NA,97.70,2.43,13.83,-11.23
AEG44,59916960,2013-12-01T00:00,NA,NA,NA,96.93,0.35,9.50,-8.21
AEG44,59961600,2014-01-01T00:00,NA,NA,NA,98.47,1.22,12.33,-4.91
AEG44,60006240,2014-02-01T00:00,NA,NA,NA,91.99,2.03,12.07,-6.74
AEG44,60046560,2014-03-01T00:00,NA,NA,NA,81.00,5.10,19.45,-4.47
AEG44,60091200,2014-04-01T00:00,NA,NA,NA,82.84,8.71,21.12,-4.21
AEG44,60134400,2014-05-01T00:00,NA,NA,NA,84.97,10.60,26.36,-1.44
AEG44,60179040,2014-06-01T00:00,NA,NA,NA,79.21,14.95,33.58,1.38
AEG44,60222240,2014-07-01T00:00,NA,NA,NA,89.25,16.52,31.90,4.83
AEG44,60266880,2014-08-01T00:00,NA,NA,NA,91.05,13.98,26.25,2.41
AEG44,60311520,2014-09-01T00:00,NA,NA,NA,95.14,12.78,24.19,0.58
AEG44,60354720,2014-10-01T00:00,NA,NA,NA,96.51,10.41,23.26,0.85
AEG44,60399360,2014-11-01T00:00,NA,NA,NA,98.76,4.81,20.05,-0.90
AEG44,60442560,2014-12-01T00:00,NA,NA,NA,97.21,1.07,13.26,-19.40
AEG44,60487200,2015-01-01T00:00,NA,NA,NA,96.37,-0.01,12.86,-8.84
AEG44,60531840,2015-02-01T00:00,NA,NA,NA,95.26,-3.10,7.63,-19.55
AEG44,60572160,2015-03-01T00:00,NA,NA,NA,85.39,3.57,17.79,-6.82
AEG44,60616800,2015-04-01T00:00,NA,NA,NA,78.69,6.88,23.48,-6.02
AEG44,60660000,2015-05-01T00:00,NA,NA,NA,87.14,11.59,26.11,-1.53
AEG44,60704640,2015-06-01T00:00,NA,NA,NA,89.13,15.16,30.37,4.47
AEG44,60747840,2015-07-01T00:00,NA,NA,NA,79.11,19.02,34.39,2.72
AEG44,60792480,2015-08-01T00:00,NA,NA,NA,84.70,18.06,34.04,4.97
AEG44,60837120,2015-09-01T00:00,NA,NA,NA,88.62,10.91,24.50,-0.07
AEG44,60880320,2015-10-01T00:00,NA,NA,NA,96.14,7.14,19.85,-1.78
AEG44,60924960,2015-11-01T00:00,NA,NA,NA,92.12,5.23,18.98,-8.59
AEG44,60968160,2015-12-01T00:00,NA,NA,NA,99.01,2.13,13.10,-6.73
AEG45,57332160,2009-01-01T00:00,NA,NA,NA,91.83,-4.09,6.38,-15.34
AEG45,57376800,2009-02-01T00:00,NA,NA,NA,90.56,-1.98,8.52,-16.86
AEG45,57417120,2009-03-01T00:00,NA,NA,NA,87.58,1.35,9.94,-6.82
AEG45,57461760,2009-04-01T00:00,NA,NA,NA,72.00,9.62,20.14,-0.23
AEG45,57504960,2009-05-01T00:00,NA,NA,NA,77.23,12.44,27.89,-2.88
AEG45,57549600,2009-06-01T00:00,NA,NA,NA,79.02,13.40,25.52,1.84
AEG45,57592800,2009-07-01T00:00,NA,NA,NA,78.21,16.02,28.60,4.70
AEG45,57637440,2009-08-01T00:00,NA,NA,NA,77.89,16.86,31.56,3.02
AEG45,57682080,2009-09-01T00:00,NA,NA,NA,84.02,12.94,28.97,4.44
AEG45,57725280,2009-10-01T00:00,NA,NA,NA,88.08,6.44,23.51,-5.21
AEG45,57769920,2009-11-01T00:00,NA,NA,NA,86.75,4.78,17.77,-5.10
AEG45,57813120,2009-12-01T00:00,NA,NA,NA,89.75,-1.74,7.10,-22.74
AEG45,57857760,2010-01-01T00:00,NA,NA,NA,93.31,-4.70,6.83,-12.42
AEG45,57902400,2010-02-01T00:00,NA,NA,NA,83.68,-1.44,10.82,-10.87
AEG45,57942720,2010-03-01T00:00,NA,NA,NA,73.86,1.98,19.13,-13.37
AEG45,57987360,2010-04-01T00:00,NA,NA,NA,67.92,7.09,23.99,-4.68
AEG45,58030560,2010-05-01T00:00,NA,NA,NA,88.69,8.74,23.22,0.14
AEG45,58075200,2010-06-01T00:00,NA,NA,NA,80.30,14.68,28.55,2.54
AEG45,58118400,2010-07-01T00:00,NA,NA,NA,77.33,17.79,31.27,6.00
AEG45,58163040,2010-08-01T00:00,NA,NA,NA,88.03,14.50,27.40,4.79
AEG45,58207680,2010-09-01T00:00,NA,NA,NA,87.11,10.14,22.10,-0.88
AEG45,58250880,2010-10-01T00:00,NA,NA,NA,89.95,6.35,19.84,-6.09
AEG45,58295520,2010-11-01T00:00,NA,NA,NA,94.42,2.89,18.41,-13.28
AEG45,58338720,2010-12-01T00:00,NA,NA,NA,98.44,-3.76,7.79,-17.03
AEG45,58383360,2011-01-01T00:00,NA,NA,NA,97.71,-1.50,11.69,-15.13
AEG45,58428000,2011-02-01T00:00,NA,NA,NA,92.99,-0.15,14.58,-15.99
AEG45,58468320,2011-03-01T00:00,NA,NA,NA,75.75,4.05,16.64,-6.57
AEG45,58512960,2011-04-01T00:00,NA,NA,NA,71.79,9.90,22.38,-2.95
AEG45,58556160,2011-05-01T00:00,NA,NA,NA,73.85,12.33,26.98,-2.66
AEG45,58600800,2011-06-01T00:00,NA,NA,NA,88.22,14.47,29.48,4.89
AEG45,58644000,2011-07-01T00:00,NA,NA,NA,87.72,13.88,27.95,2.95
AEG45,58688640,2011-08-01T00:00,NA,NA,NA,83.25,16.46,30.77,4.69
AEG45,58733280,2011-09-01T00:00,NA,NA,NA,88.28,13.66,26.11,2.84
AEG45,58776480,2011-10-01T00:00,NA,NA,NA,91.45,7.14,23.78,-3.47
AEG45,58821120,2011-11-01T00:00,NA,NA,NA,95.41,2.76,18.98,-6.67
AEG45,58864320,2011-12-01T00:00,NA,NA,NA,96.47,1.42,11.06,-8.51
AEG45,58908960,2012-01-01T00:00,NA,NA,NA,95.87,-0.46,7.81,-9.81
AEG45,58953600,2012-02-01T00:00,NA,NA,NA,86.22,-5.72,10.60,-19.90
AEG45,58995360,2012-03-01T00:00,NA,NA,NA,79.62,5.46,19.81,-6.25
AEG45,59040000,2012-04-01T00:00,NA,NA,NA,79.16,6.52,27.06,-4.74
AEG45,59083200,2012-05-01T00:00,NA,NA,NA,76.61,12.42,27.66,-2.57
AEG45,59127840,2012-06-01T00:00,NA,NA,NA,82.91,15.11,29.85,3.96
AEG45,59171040,2012-07-01T00:00,NA,NA,NA,83.13,15.59,31.17,6.14
AEG45,59215680,2012-08-01T00:00,NA,NA,NA,78.37,17.23,31.88,6.16
AEG45,59260320,2012-09-01T00:00,NA,NA,NA,86.84,11.83,27.67,-0.83
AEG45,59303520,2012-10-01T00:00,NA,NA,NA,90.96,7.26,25.46,-7.04
AEG45,59348160,2012-11-01T00:00,NA,NA,NA,95.41,3.47,14.58,-10.44
AEG45,59391360,2012-12-01T00:00,NA,NA,NA,93.50,-0.70,14.68,-17.65
AEG45,59436000,2013-01-01T00:00,NA,NA,NA,96.19,-1.47,10.93,-9.06
AEG45,59480640,2013-02-01T00:00,NA,NA,NA,93.45,-3.68,6.06,-13.72
AEG45,59520960,2013-03-01T00:00,NA,NA,NA,85.15,-0.25,18.20,-12.15
AEG45,59565600,2013-04-01T00:00,NA,NA,NA,84.51,6.51,22.01,-5.48
AEG45,59608800,2013-05-01T00:00,NA,NA,NA,88.58,8.86,20.72,-2.18
AEG45,59653440,2013-06-01T00:00,NA,NA,NA,82.26,13.75,31.51,1.88
AEG45,59696640,2013-07-01T00:00,NA,NA,NA,73.20,18.17,32.36,6.16
AEG45,59741280,2013-08-01T00:00,NA,NA,NA,82.16,15.79,31.66,5.03
AEG45,59785920,2013-09-01T00:00,NA,NA,NA,90.49,11.79,26.72,2.45
AEG45,59829120,2013-10-01T00:00,NA,NA,NA,90.69,8.95,20.97,-0.48
AEG45,59873760,2013-11-01T00:00,NA,NA,NA,94.34,1.97,13.23,-10.83
AEG45,59916960,2013-12-01T00:00,NA,NA,NA,89.82,0.48,13.31,-8.10
AEG45,59961600,2014-01-01T00:00,NA,NA,NA,94.45,1.06,11.70,-5.67
AEG45,60006240,2014-02-01T00:00,NA,NA,NA,84.10,2.03,11.56,-4.51
AEG45,60046560,2014-03-01T00:00,NA,NA,NA,72.11,5.56,18.32,-3.99
AEG45,60091200,2014-04-01T00:00,NA,NA,NA,75.45,8.82,19.46,-3.56
AEG45,60134400,2014-05-01T00:00,NA,NA,NA,80.21,10.30,25.94,-0.60
AEG45,60179040,2014-06-01T00:00,NA,NA,NA,71.87,15.08,32.44,2.81
AEG45,60222240,2014-07-01T00:00,NA,NA,NA,84.86,16.32,31.21,4.67
AEG45,60266880,2014-08-01T00:00,NA,NA,NA,88.48,13.72,25.97,3.36
AEG45,60311520,2014-09-01T00:00,NA,NA,NA,98.20,12.51,24.37,0.41
AEG45,60354720,2014-10-01T00:00,NA,NA,NA,97.99,9.99,22.95,0.28
AEG45,60399360,2014-11-01T00:00,NA,NA,NA,99.83,4.31,19.55,-2.03
AEG45,60442560,2014-12-01T00:00,NA,NA,NA,95.58,0.67,12.85,-20.32
AEG45,60487200,2015-01-01T00:00,NA,NA,NA,92.72,-0.32,12.10,-8.47
AEG45,60531840,2015-02-01T00:00,NA,NA,NA,92.41,-2.94,11.63,-15.74
AEG45,60572160,2015-03-01T00:00,NA,NA,NA,81.47,3.49,16.08,-5.92
AEG45,60616800,2015-04-01T00:00,NA,NA,NA,71.26,7.10,22.43,-4.97
AEG45,60660000,2015-05-01T00:00,NA,NA,NA,85.29,11.32,25.37,-0.12
AEG45,60704640,2015-06-01T00:00,NA,NA,NA,85.40,14.98,28.44,4.93
AEG45,60747840,2015-07-01T00:00,NA,NA,NA,68.52,19.06,32.78,3.93
AEG45,60792480,2015-08-01T00:00,NA,NA,NA,76.86,18.23,33.14,5.48
AEG45,60837120,2015-09-01T00:00,NA,NA,NA,91.23,10.69,23.42,0.90
AEG45,60880320,2015-10-01T00:00,NA,NA,NA,99.67,6.65,19.77,-2.88
AEG45,60924960,2015-11-01T00:00,NA,NA,NA,94.03,5.33,17.80,-10.14
AEG45,60968160,2015-12-01T00:00,NA,NA,NA,98.69,2.66,14.85,-6.10
AEG46,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEG46,57376800,2009-02-01T00:00,NA,NA,NA,NA,-2.46,8.95,-22.36
AEG46,57417120,2009-03-01T00:00,NA,NA,NA,NA,1.11,10.59,-10.33
AEG46,57461760,2009-04-01T00:00,NA,NA,NA,NA,8.99,21.72,-3.21
AEG46,57504960,2009-05-01T00:00,NA,NA,NA,78.72,12.33,28.52,-4.23
AEG46,57549600,2009-06-01T00:00,NA,NA,NA,79.16,13.50,25.98,0.96
AEG46,57592800,2009-07-01T00:00,NA,NA,NA,79.32,15.78,28.30,3.33
AEG46,57637440,2009-08-01T00:00,NA,NA,NA,80.69,16.13,32.40,0.72
AEG46,57682080,2009-09-01T00:00,NA,NA,NA,85.83,12.37,28.88,1.41
AEG46,57725280,2009-10-01T00:00,NA,NA,NA,89.08,6.16,24.46,-4.78
AEG46,57769920,2009-11-01T00:00,NA,NA,NA,90.72,3.90,15.51,-5.29
AEG46,57813120,2009-12-01T00:00,NA,NA,NA,90.21,-1.82,8.19,-25.29
AEG46,57857760,2010-01-01T00:00,NA,NA,NA,91.77,-4.38,5.42,-16.14
AEG46,57902400,2010-02-01T00:00,NA,NA,NA,84.21,-1.50,11.66,-11.87
AEG46,57942720,2010-03-01T00:00,NA,NA,NA,76.23,1.63,19.83,-14.47
AEG46,57987360,2010-04-01T00:00,NA,NA,NA,71.91,6.19,25.01,-6.35
AEG46,58030560,2010-05-01T00:00,NA,NA,NA,86.98,8.93,24.06,-1.07
AEG46,58075200,2010-06-01T00:00,NA,NA,NA,79.33,14.64,29.78,1.00
AEG46,58118400,2010-07-01T00:00,NA,NA,NA,77.79,17.58,32.91,3.64
AEG46,58163040,2010-08-01T00:00,NA,NA,NA,85.04,14.35,27.97,2.89
AEG46,58207680,2010-09-01T00:00,NA,NA,NA,86.48,9.63,22.71,-0.98
AEG46,58250880,2010-10-01T00:00,NA,NA,NA,89.26,5.93,21.44,-8.22
AEG46,58295520,2010-11-01T00:00,NA,NA,NA,90.56,2.84,18.75,-17.72
AEG46,58338720,2010-12-01T00:00,NA,NA,NA,93.12,-4.09,7.14,-19.21
AEG46,58383360,2011-01-01T00:00,NA,NA,NA,93.26,-1.91,10.60,-17.84
AEG46,58428000,2011-02-01T00:00,NA,NA,NA,90.71,-0.49,14.97,-19.44
AEG46,58468320,2011-03-01T00:00,NA,NA,NA,75.83,3.20,17.37,-9.09
AEG46,58512960,2011-04-01T00:00,NA,NA,NA,NA,8.76,22.61,-4.58
AEG46,58556160,2011-05-01T00:00,NA,NA,NA,72.37,11.68,27.88,-4.57
AEG46,58600800,2011-06-01T00:00,NA,NA,NA,80.67,14.49,30.07,3.83
AEG46,58644000,2011-07-01T00:00,NA,NA,NA,82.32,13.91,28.96,0.64
AEG46,58688640,2011-08-01T00:00,NA,NA,NA,85.67,16.25,32.31,2.16
AEG46,58733280,2011-09-01T00:00,NA,NA,NA,88.17,12.93,27.62,1.55
AEG46,58776480,2011-10-01T00:00,NA,NA,NA,86.90,6.77,24.48,-6.15
AEG46,58821120,2011-11-01T00:00,NA,NA,NA,94.84,2.26,18.86,-7.06
AEG46,58864320,2011-12-01T00:00,NA,NA,NA,90.13,1.57,11.53,-11.62
AEG46,58908960,2012-01-01T00:00,NA,NA,NA,89.91,-0.32,8.35,-11.91
AEG46,58953600,2012-02-01T00:00,NA,NA,NA,80.35,-6.20,12.16,-23.29
AEG46,58995360,2012-03-01T00:00,NA,NA,NA,80.15,4.37,20.51,-6.68
AEG46,59040000,2012-04-01T00:00,NA,NA,NA,76.25,6.22,28.10,-7.53
AEG46,59083200,2012-05-01T00:00,NA,NA,NA,73.42,12.20,28.10,-3.86
AEG46,59127840,2012-06-01T00:00,NA,NA,NA,80.44,15.18,31.06,3.29
AEG46,59171040,2012-07-01T00:00,NA,NA,NA,90.52,15.53,31.52,2.94
AEG46,59215680,2012-08-01T00:00,NA,NA,NA,70.33,16.68,32.69,4.45
AEG46,59260320,2012-09-01T00:00,NA,NA,NA,69.91,11.26,27.48,-2.82
AEG46,59303520,2012-10-01T00:00,NA,NA,NA,69.86,6.60,24.72,-6.76
AEG46,59348160,2012-11-01T00:00,NA,NA,NA,69.79,3.47,14.72,-10.94
AEG46,59391360,2012-12-01T00:00,NA,NA,NA,70.31,-1.27,14.73,-22.68
AEG46,59436000,2013-01-01T00:00,NA,NA,NA,70.52,-1.17,11.57,-10.75
AEG46,59480640,2013-02-01T00:00,NA,NA,NA,70.57,-3.44,6.40,-18.12
AEG46,59520960,2013-03-01T00:00,NA,NA,NA,70.22,-0.51,17.14,-14.60
AEG46,59565600,2013-04-01T00:00,NA,NA,NA,69.85,6.49,22.70,-5.79
AEG46,59608800,2013-05-01T00:00,NA,NA,NA,69.82,8.97,21.86,-1.53
AEG46,59653440,2013-06-01T00:00,NA,NA,NA,69.96,13.73,32.45,1.71
AEG46,59696640,2013-07-01T00:00,NA,NA,NA,70.10,17.51,33.97,3.56
AEG46,59741280,2013-08-01T00:00,NA,NA,NA,70.02,15.26,32.65,3.29
AEG46,59785920,2013-09-01T00:00,NA,NA,NA,69.88,11.57,27.22,1.50
AEG46,59829120,2013-10-01T00:00,NA,NA,NA,69.82,8.40,21.39,-4.54
AEG46,59873760,2013-11-01T00:00,NA,NA,NA,69.88,2.11,13.73,-12.50
AEG46,59916960,2013-12-01T00:00,NA,NA,NA,88.65,-0.28,9.87,-9.68
AEG46,59961600,2014-01-01T00:00,NA,NA,NA,96.31,0.79,12.30,-6.56
AEG46,60006240,2014-02-01T00:00,NA,NA,NA,89.47,1.52,12.71,-8.86
AEG46,60046560,2014-03-01T00:00,NA,NA,NA,83.56,4.29,19.33,-5.96
AEG46,60091200,2014-04-01T00:00,NA,NA,NA,78.86,8.14,20.67,-6.40
AEG46,60134400,2014-05-01T00:00,NA,NA,NA,82.51,10.31,27.05,-2.29
AEG46,60179040,2014-06-01T00:00,NA,NA,NA,81.78,14.72,32.77,0.18
AEG46,60222240,2014-07-01T00:00,NA,NA,NA,88.05,16.33,31.60,4.58
AEG46,60266880,2014-08-01T00:00,NA,NA,NA,89.08,13.69,26.55,1.34
AEG46,60311520,2014-09-01T00:00,NA,NA,NA,93.14,12.44,24.91,-0.44
AEG46,60354720,2014-10-01T00:00,NA,NA,NA,93.03,9.90,23.45,-0.15
AEG46,60399360,2014-11-01T00:00,NA,NA,NA,96.56,4.40,19.52,-1.35
AEG46,60442560,2014-12-01T00:00,NA,NA,NA,91.32,0.91,13.34,-23.57
AEG46,60487200,2015-01-01T00:00,NA,NA,NA,89.80,-0.38,12.80,-12.33
AEG46,60531840,2015-02-01T00:00,NA,NA,NA,87.05,-3.57,10.26,-20.63
AEG46,60572160,2015-03-01T00:00,NA,NA,NA,76.85,2.99,16.91,-7.91
AEG46,60616800,2015-04-01T00:00,NA,NA,NA,71.23,6.41,23.55,-7.12
AEG46,60660000,2015-05-01T00:00,NA,NA,NA,78.68,11.41,26.28,-1.89
AEG46,60704640,2015-06-01T00:00,NA,NA,NA,81.06,14.99,30.08,3.34
AEG46,60747840,2015-07-01T00:00,NA,NA,NA,71.06,18.98,34.82,1.71
AEG46,60792480,2015-08-01T00:00,NA,NA,NA,NA,17.86,33.91,4.05
AEG46,60837120,2015-09-01T00:00,NA,NA,NA,81.26,10.49,24.65,-0.74
AEG46,60880320,2015-10-01T00:00,NA,NA,NA,91.20,6.79,20.54,-2.29
AEG46,60924960,2015-11-01T00:00,NA,NA,NA,85.18,4.63,18.64,-10.14
AEG46,60968160,2015-12-01T00:00,NA,NA,NA,95.06,1.39,13.02,-8.42
AEG47,57332160,2009-01-01T00:00,NA,NA,NA,NA,NA,NA,NA
AEG47,57376800,2009-02-01T00:00,NA,NA,NA,NA,-1.71,8.75,-17.68
AEG47,57417120,2009-03-01T00:00,NA,NA,NA,NA,1.71,10.44,-7.21
AEG47,57461760,2009-04-01T00:00,NA,NA,NA,NA,9.95,20.55,-0.38
AEG47,57504960,2009-05-01T00:00,NA,NA,NA,77.15,12.78,28.67,-3.15
AEG47,57549600,2009-06-01T00:00,NA,NA,NA,78.12,13.77,25.63,2.41
AEG47,57592800,2009-07-01T00:00,NA,NA,NA,77.38,16.25,28.35,5.32
AEG47,57637440,2009-08-01T00:00,NA,NA,NA,77.97,17.10,31.55,2.99
AEG47,57682080,2009-09-01T00:00,NA,NA,NA,84.17,13.24,29.55,3.87
AEG47,57725280,2009-10-01T00:00,NA,NA,NA,88.39,6.77,23.64,-5.22
AEG47,57769920,2009-11-01T00:00,NA,NA,NA,88.58,4.99,18.18,-4.59
AEG47,57813120,2009-12-01T00:00,NA,NA,NA,91.03,-1.38,7.95,-22.93
AEG47,57857760,2010-01-01T00:00,NA,NA,NA,95.46,-4.29,8.27,-13.38
AEG47,57902400,2010-02-01T00:00,NA,NA,NA,86.16,-1.03,11.50,-10.41
AEG47,57942720,2010-03-01T00:00,NA,NA,NA,75.73,2.24,19.13,-14.14
AEG47,57987360,2010-04-01T00:00,NA,NA,NA,68.83,7.44,24.60,-4.23
AEG47,58030560,2010-05-01T00:00,NA,NA,NA,90.56,9.03,23.32,0.25
AEG47,58075200,2010-06-01T00:00,NA,NA,NA,79.48,14.98,28.03,2.90
AEG47,58118400,2010-07-01T00:00,NA,NA,NA,76.43,18.14,33.19,5.60
AEG47,58163040,2010-08-01T00:00,NA,NA,NA,85.55,14.70,27.60,5.01
AEG47,58207680,2010-09-01T00:00,NA,NA,NA,86.40,10.48,22.46,-1.21
AEG47,58250880,2010-10-01T00:00,NA,NA,NA,90.21,6.72,20.76,-6.24
AEG47,58295520,2010-11-01T00:00,NA,NA,NA,92.67,3.23,19.32,-12.91
AEG47,58338720,2010-12-01T00:00,NA,NA,NA,96.43,-3.46,7.52,-17.47
AEG47,58383360,2011-01-01T00:00,NA,NA,NA,96.10,-1.22,13.16,-16.04
AEG47,58428000,2011-02-01T00:00,NA,NA,NA,97.68,0.11,15.18,-15.89
AEG47,58468320,2011-03-01T00:00,NA,NA,NA,NA,4.36,17.19,-6.75
AEG47,58512960,2011-04-01T00:00,NA,NA,NA,NA,10.06,22.05,-1.95
AEG47,58556160,2011-05-01T00:00,NA,NA,NA,87.04,12.59,27.11,-2.51
AEG47,58600800,2011-06-01T00:00,NA,NA,NA,98.72,14.76,29.53,5.92
AEG47,58644000,2011-07-01T00:00,NA,NA,NA,100.00,14.13,27.89,3.20
AEG47,58688640,2011-08-01T00:00,NA,NA,NA,100.00,16.86,31.54,4.78
AEG47,58733280,2011-09-01T00:00,NA,NA,NA,100.00,13.94,26.74,3.36
AEG47,58776480,2011-10-01T00:00,NA,NA,NA,100.00,7.51,23.53,-3.38
AEG47,58821120,2011-11-01T00:00,NA,NA,NA,100.00,3.16,19.55,-5.97
AEG47,58864320,2011-12-01T00:00,NA,NA,NA,100.00,1.73,11.46,-8.09
AEG47,58908960,2012-01-01T00:00,NA,NA,NA,100.00,-0.12,8.07,-9.83
AEG47,58953600,2012-02-01T00:00,NA,NA,NA,100.00,-5.44,11.75,-19.85
AEG47,58995360,2012-03-01T00:00,NA,NA,NA,NA,5.70,20.63,-5.58
AEG47,59040000,2012-04-01T00:00,NA,NA,NA,NA,6.78,27.02,-4.59
AEG47,59083200,2012-05-01T00:00,NA,NA,NA,NA,12.76,27.59,-2.23
AEG47,59127840,2012-06-01T00:00,NA,NA,NA,100.00,15.46,29.43,4.25
AEG47,59171040,2012-07-01T00:00,NA,NA,NA,99.01,16.00,30.30,6.46
AEG47,59215680,2012-08-01T00:00,NA,NA,NA,98.56,17.56,31.01,6.29
AEG47,59260320,2012-09-01T00:00,NA,NA,NA,98.57,12.16,26.55,-0.48
AEG47,59303520,2012-10-01T00:00,NA,NA,NA,98.57,7.50,25.08,-6.59
AEG47,59348160,2012-11-01T00:00,NA,NA,NA,98.57,3.82,14.94,-9.57
AEG47,59391360,2012-12-01T00:00,NA,NA,NA,98.57,-0.44,14.66,-16.73
AEG47,59436000,2013-01-01T00:00,NA,NA,NA,98.56,-1.14,11.34,-8.67
AEG47,59480640,2013-02-01T00:00,NA,NA,NA,98.56,-3.33,6.28,-13.87
AEG47,59520960,2013-03-01T00:00,NA,NA,NA,98.56,0.01,15.35,-11.04
AEG47,59565600,2013-04-01T00:00,NA,NA,NA,98.56,6.86,22.86,-5.20
AEG47,59608800,2013-05-01T00:00,NA,NA,NA,97.20,9.19,20.92,-1.39
AEG47,59653440,2013-06-01T00:00,NA,NA,NA,78.48,14.09,31.39,3.19
AEG47,59696640,2013-07-01T00:00,NA,NA,NA,70.53,18.45,32.50,6.16
AEG47,59741280,2013-08-01T00:00,NA,NA,NA,78.90,16.04,32.05,4.97
AEG47,59785920,2013-09-01T00:00,NA,NA,NA,86.22,12.07,27.18,1.75
AEG47,59829120,2013-10-01T00:00,NA,NA,NA,88.53,9.25,21.27,-0.02
AEG47,59873760,2013-11-01T00:00,NA,NA,NA,93.18,2.29,13.99,-10.74
AEG47,59916960,2013-12-01T00:00,NA,NA,NA,90.10,0.79,13.44,-8.72
AEG47,59961600,2014-01-01T00:00,NA,NA,NA,93.67,1.36,12.21,-5.36
AEG47,60006240,2014-02-01T00:00,NA,NA,NA,84.61,2.23,12.82,-5.75
AEG47,60046560,2014-03-01T00:00,NA,NA,NA,72.54,5.86,19.11,-3.66
AEG47,60091200,2014-04-01T00:00,NA,NA,NA,75.46,9.09,21.81,-3.66
AEG47,60134400,2014-05-01T00:00,NA,NA,NA,77.87,10.64,25.72,-0.63
AEG47,60179040,2014-06-01T00:00,NA,NA,NA,70.26,15.26,32.02,2.33
AEG47,60222240,2014-07-01T00:00,NA,NA,NA,81.87,16.67,31.36,5.15
AEG47,60266880,2014-08-01T00:00,NA,NA,NA,84.13,13.98,25.90,3.07
AEG47,60311520,2014-09-01T00:00,NA,NA,NA,90.66,12.92,25.01,1.10
AEG47,60354720,2014-10-01T00:00,NA,NA,NA,92.82,10.43,23.16,1.33
AEG47,60399360,2014-11-01T00:00,NA,NA,NA,96.19,4.77,20.51,-1.57
AEG47,60442560,2014-12-01T00:00,NA,NA,NA,92.88,1.01,13.74,-20.47
AEG47,60487200,2015-01-01T00:00,NA,NA,NA,91.90,-0.04,12.50,-9.15
AEG47,60531840,2015-02-01T00:00,NA,NA,NA,90.28,-2.70,16.96,-16.07
AEG47,60572160,2015-03-01T00:00,NA,NA,NA,78.69,3.82,17.60,-6.08
AEG47,60616800,2015-04-01T00:00,NA,NA,NA,70.04,7.32,23.42,-5.74
AEG47,60660000,2015-05-01T00:00,NA,NA,NA,78.34,11.69,26.33,-0.66
AEG47,60704640,2015-06-01T00:00,NA,NA,NA,80.85,15.30,29.63,5.28
AEG47,60747840,2015-07-01T00:00,NA,NA,NA,68.09,19.41,33.11,3.28
AEG47,60792480,2015-08-01T00:00,NA,NA,NA,76.28,18.50,33.74,5.78
AEG47,60837120,2015-09-01T00:00,NA,NA,NA,82.67,11.10,24.09,0.68
AEG47,60880320,2015-10-01T00:00,NA,NA,NA,92.97,7.07,20.45,-2.78
AEG47,60924960,2015-11-01T00:00,NA,NA,NA,83.74,5.55,18.58,-10.67
AEG47,60968160,2015-12-01T00:00,NA,NA,NA,95.02,2.96,15.80,-5.78
AEG48,57332160,2009-01-01T00:00,NA,NA,NA,89.41,-3.52,7.03,-14.65
AEG48,57376800,2009-02-01T00:00,NA,NA,NA,90.32,-1.46,9.36,-14.48
AEG48,57417120,2009-03-01T00:00,NA,NA,NA,87.05,1.81,10.17,-5.09
AEG48,57461760,2009-04-01T00:00,NA,NA,NA,68.53,10.66,19.90,1.21
AEG48,57504960,2009-05-01T00:00,NA,NA,NA,75.49,13.14,28.80,-1.50
AEG48,57549600,2009-06-01T00:00,NA,NA,NA,77.49,13.96,25.08,3.92
AEG48,57592800,2009-07-01T00:00,NA,NA,NA,75.59,16.61,27.88,6.36
AEG48,57637440,2009-08-01T00:00,NA,NA,NA,74.91,17.70,31.31,4.81
AEG48,57682080,2009-09-01T00:00,NA,NA,NA,82.66,13.69,29.00,6.29
AEG48,57725280,2009-10-01T00:00,NA,NA,NA,89.51,7.05,23.44,-4.02
AEG48,57769920,2009-11-01T00:00,NA,NA,NA,86.19,5.64,18.72,-2.09
AEG48,57813120,2009-12-01T00:00,NA,NA,NA,91.41,-1.30,7.65,-20.75
AEG48,57857760,2010-01-01T00:00,NA,NA,NA,96.30,-4.36,7.07,-12.27
